id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
33738380,Guest suite in Portland · ★4.89 · 1 bedroom · 2 beds · 1 bath,18580154,Dee,,Mt. Tabor,45.51583,-122.59909,Entire home/apt,118,2,152,11/23/2023,2.68,2,126,19,2019-185926-000-00-HO
5403563,Home in Portland · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,28009699,Yvonne,,Hosford-Abernethy,45.50477,-122.64243,Private room,118,2,108,10/7/2019,1.04,2,365,0,City registration pending
42777186,Townhouse in Portland · ★4.86 · 2 bedrooms · 4 beds · 1.5 baths,138761774,Aaron,,Mt. Tabor,45.52044,-122.58624,Entire home/apt,119,3,14,8/7/2023,0.77,2,224,5,City registration pending
7.89374E+17,Home in Portland · ★4.81 · 3 bedrooms · 4 beds · 1 bath,54667782,Fatima,,Mill Park,45.50776152,-122.5364699,Entire home/apt,119,3,27,10/29/2023,2.39,2,353,27,City registration pending
8.8119E+17,Home in Portland · 2 bedrooms · 2 beds · 2 baths,512501431,Carla,,Maplewood,45.47041273,-122.7253465,Entire home/apt,120,5,1,11/30/2023,1,2,365,1,23-036217-000-00-HO
5.63003E+17,Rental unit in Portland · ★4.98 · 1 bedroom · 1 bed · 1 bath,1207025,Laura,,Northwest District,45.52816,-122.69807,Entire home/apt,120,2,41,12/18/2023,1.88,2,2,32,20-210218-000-00-HO
45164850,Rental unit in Portland · ★4.93 · 1 bedroom · 1 bed · 1 bath,1207025,Laura,,Northwest District,45.52818,-122.69663,Entire home/apt,120,2,95,12/1/2023,2.39,2,19,24,20-210218-000-00-HO
8.88189E+17,Home in Portland · ★4.50 · 1 bedroom · 2 beds · 1 private bath,473353907,Jake,,Collins View,45.46041,-122.68402,Private room,120,31,4,10/3/2023,0.65,2,179,4,City registration pending
49262762,Home in Portland · ★5.0 · 3 bedrooms · 3 beds · 2 baths,35707376,Lara,,Concordia,45.570534,-122.625725,Entire home/apt,120,30,5,8/31/2023,0.17,2,140,1,
7.61723E+17,Cabin in Portland · ★4.91 · 1 bedroom · 1 bed · 1 bath,488015807,John,,Boise,45.5531736,-122.6654255,Entire home/apt,120,2,79,12/19/2023,6.32,2,0,78,City registration pending
53108500,Home in Portland · ★4.81 · 3 bedrooms · 3 beds · 1.5 baths,293772932,Kim,,Sunnyside,45.51567,-122.61347,Entire home/apt,120,1,157,12/17/2023,6.21,2,0,71,Exempt
11991275,Tiny home in Portland · ★4.98 · 1 bedroom · 2 beds · 1 bath,585047,Heather & Topher,,Boise,45.54810859,-122.6741696,Entire home/apt,121,2,609,12/10/2023,6.56,2,0,71,23-057168-000-00-HO
5.55642E+17,Home in Happy Valley · 2 bedrooms · 2 beds · 2 baths,5192007,Kelly And Rich,,Lents,45.46097998,-122.5655955,Entire home/apt,121,90,0,,,2,168,0,
29908188,Home in Portland · ★4.89 · 2 bedrooms · 2 beds · 1 bath,39165671,Leslie,,Woodlawn,45.56697,-122.65508,Entire home/apt,122,2,186,12/4/2023,3.09,2,329,45,18-262091-000-00-ho
52874101,Guest suite in Portland · ★4.86 · 1 bedroom · 3 beds · 1 bath,38307544,Natalie,,Richmond,45.50072,-122.62663,Entire home/apt,122,2,51,7/18/2023,1.95,2,74,15,21-080062-000-00-HO
21997605,Rental unit in Portland · ★4.98 · 1 bedroom · 1 bed · 1 bath,126371404,Krista,,St. Johns,45.58814,-122.74318,Entire home/apt,123,2,99,11/28/2023,1.8,2,177,14,City registration pending
27126083,Home in Portland · ★4.86 · 2 bedrooms · 2 beds · 1 bath,1978398,Sydney,,Buckman,45.51963,-122.64897,Entire home/apt,123,2,87,11/19/2023,1.6,2,91,34,19-153237-000-00-HO
49907060,Guest suite in Portland · ★New · 1 bedroom · 1 bed · 1 bath,4139648,Marcia,,Woodstock,45.48139927,-122.6141533,Entire home/apt,123,1,0,,,2,262,0,20-101176-000-00-HO
8.06682E+17,Guesthouse in Portland · ★4.98 · 1 bedroom · 1 bed · 1 bath,299485883,Cece Rose,,Woodstock,45.4827295,-122.6080682,Entire home/apt,123,1,55,12/16/2023,8.68,2,323,55,20-133552-000-00-HO
8.30595E+17,Townhouse in Portland · ★4.72 · 2 bedrooms · 3 beds · 2 baths,111978787,Chris,,Overlook,45.55012345,-122.6789782,Entire home/apt,123,2,28,11/26/2023,2.81,2,0,28,18-142165-000-00-HO
5.83557E+17,Condo in Portland · ★4.95 · 1 bedroom · 2 beds · 1 bath,22901192,Cody,,Boise,45.554188,-122.675278,Entire home/apt,123,1,84,10/10/2023,4.17,2,0,45,Exempt
11868205,Rental unit in Portland · ★4.77 · 1 bedroom · 1 bed · 1 bath,10126823,Nile,,Ardenwald-Johnson Creek,45.46187,-122.62374,Entire home/apt,123,4,77,10/31/2023,0.84,2,83,14,17-157178-000-00HO
39041449,Guest suite in Portland · 2 bedrooms · 3 beds · 1 bath,195007597,Lisa And Frank,,Laurelhurst,45.52897357,-122.6230631,Entire home/apt,124,1,1,12/24/2022,0.08,2,26,1,18-149843-000-00-HO
5159912,Rental unit in Portland · ★4.90 · 1 bedroom · 2 beds · 1 bath,4611659,Art,,Sunnyside,45.5181,-122.6319,Entire home/apt,124,1,227,11/27/2023,2.38,2,350,20,14-214866-000-00-HO
8.72392E+17,Home in Portland · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,1795731,Matt And Emily,,Sullivan's Gulch,45.53335436,-122.6410629,Entire home/apt,125,7,4,8/21/2023,0.78,2,321,4,City registration pending
17669875,Rental unit in Portland · ★4.89 · 1 bedroom · 2 beds · 1 bath,103713628,Eva,,Woodlawn,45.57255,-122.65732,Entire home/apt,125,2,175,10/6/2023,2.15,2,76,9,17-146218-000-00-HO
30225296,Guest suite in Portland · ★4.96 · 2 bedrooms · 2 beds · 1 bath,15346651,Trish & Todd,,Buckman,45.52067277,-122.6499919,Entire home/apt,125,2,245,11/6/2023,4.01,2,148,37,License #92829
14782685,Home in Portland · ★4.27 · 4 bedrooms · 19 beds · 2 baths,2503251,Laura,,Grant Park,45.53683,-122.6341,Entire home/apt,125,30,64,9/16/2023,0.73,2,334,2,
24519446,Townhouse in Portland · ★4.85 · 2 bedrooms · 3 beds · 2 baths,111978787,Chris,,Boise,45.54946,-122.67854,Entire home/apt,125,2,238,11/27/2023,3.56,2,0,26,18-142165-000-00-HO
34286860,Home in Portland · ★4.71 · 2 bedrooms · 2 beds · 2.5 baths,6589054,Linda,,Sunderland,45.57788,-122.63913,Entire home/apt,125,28,14,8/16/2023,0.26,2,179,1,City registration pending
29126487,Home in Portland · 4 bedrooms · 11 beds · 2 baths,2503251,Laura,,Grant Park,45.53595,-122.63387,Entire home/apt,125,30,2,11/18/2023,0.54,2,334,2,
39355967,Home in Portland · ★4.69 · 1 bedroom · 1 bed · 2 baths,42533657,Joan,,Northwest District,45.53133,-122.70133,Entire home/apt,125,3,13,9/23/2023,0.4,2,361,4,City registration pending
49597718,Home in Portland · ★4.89 · 3 bedrooms · 3 beds · 2 baths,372581905,Alexi & Paulette,,Sellwood-Moreland Improvement League,45.46725,-122.64982,Entire home/apt,125,31,9,12/8/2023,0.31,2,333,4,
53346262,Rental unit in Portland · ★5.0 · 2 bedrooms · 2 beds · 1 bath,104330986,Evy,,Cathedral Park,45.591,-122.76186,Entire home/apt,125,30,4,9/9/2023,0.19,2,46,2,
7.04578E+17,Guest suite in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,13162607,Alfred,,Mt. Tabor,45.51964,-122.59974,Entire home/apt,126,2,27,11/24/2023,1.88,2,287,24,City registration pending
11531147,Guesthouse in Portland · ★4.99 · 1 bedroom · 1 bed · 1 bath,6805954,Felicity & Michael,,King,45.55238,-122.65768,Entire home/apt,127,2,466,12/19/2023,4.93,2,0,67,16-134488-000-00-HO
50293008,Home in Portland · ★4.90 · 1 bedroom · 1 bed · 1 bath,212650552,Matt,,Boise,45.54784,-122.67373,Entire home/apt,129,30,41,1/22/2023,1.46,2,263,3,19-246360-000-00-HO
49712426,Bungalow in Portland · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,3098124,Rebecca,,Richmond,45.50846,-122.61427,Private room,129,2,5,9/2/2023,0.16,2,75,1,22-181544-000-00-LU
21537748,Condo in Portland · ★5.0 · 1 bedroom · 2 beds · 1 bath,156366214,Paul,,Portland Downtown,45.5099,-122.67394,Entire home/apt,130,31,3,5/27/2023,0.06,2,256,1,
7.7566E+17,Rental unit in Portland · 1 bedroom · 1 bed · 1 bath,25042100,Sam,,Pearl,45.52819,-122.68498,Entire home/apt,130,1,1,12/11/2022,0.08,2,365,0,City registration pending
4144590,Loft in Portland · ★4.71 · Studio · 1 bed · 1 bath,21500350,Ted,,Eliot,45.54397,-122.65966,Entire home/apt,130,2,126,4/24/2023,1.14,2,179,1,City registration pending
9.65313E+17,Guesthouse in Portland · 1 bedroom · 4 beds · 1 bath,20090994,Lill,,Beaumont-Wilshire,45.555238,-122.628415,Entire home/apt,130,28,0,,,2,330,0,17-118035-000-00-HO
7.5026E+17,Guest suite in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,6358589,Connor,,Portsmouth,45.58611,-122.72383,Entire home/apt,130,2,40,12/8/2023,3.53,2,255,40,18-218604-000-00-HO
413956,Bungalow in Portland · ★4.70 · 2 bedrooms · 3 beds · 1 bath,1099616,Abraham,,Overlook,45.56557,-122.67893,Entire home/apt,130,3,156,8/28/2023,1.12,2,1,3,17-195424-000-00-HO
24916586,Home in Portland · ★4.99 · 1 bedroom · 2 beds · 1 bath,4089776,Joseph,,Overlook,45.55862,-122.68665,Entire home/apt,130,2,234,11/16/2023,3.43,2,0,31,18-184293-000-00-HO
9365410,Home in Portland · ★4.86 · 2 bedrooms · 2 beds · 2 baths,48595009,Stephen & Tina,,Wilkes,45.52817,-122.50029,Entire home/apt,130,3,343,12/3/2023,3.5,2,334,36,15-261412-000-00-HO
8.76389E+17,Home in Portland · 2 bedrooms · 3 beds · 2 baths,43717096,Ken,,Overlook,45.56593377,-122.6978476,Entire home/apt,130,31,1,7/10/2023,0.18,2,90,1,
600976,Home in Portland · ★4.83 · 2 bedrooms · 2 beds · 1 private bath,2974150,Shannon,,South Burlingame,45.46519,-122.68488,Private room,130,1,368,10/29/2023,2.65,2,357,27,16-141225-000-00-HO
8.34307E+17,Home in Portland · 2 bedrooms · 2 beds · 1 bath,7718259,Yasmeen,,Roseway,45.54423012,-122.5959725,Entire home/apt,132,5,0,,,2,356,0,City registration pending
47126745,Townhouse in Portland · ★New · 2 bedrooms · 5 beds · 2.5 baths,85798968,Lorena,,Concordia,45.56389191,-122.6228425,Entire home/apt,132,30,0,,,2,180,0,
9368417,Home in Portland · ★4.93 · 1 bedroom · 1 bed · 1 bath,40829795,Colleen,,Beaumont-Wilshire,45.54447,-122.61495,Entire home/apt,133,2,87,10/8/2023,0.94,2,365,5,City registration pending
9.62336E+17,Home in Portland · ★New · 4 bedrooms · 5 beds · 2.5 baths,82507993,Freja,,Portsmouth,45.58807844,-122.7166215,Entire home/apt,133,30,0,,,2,248,0,
15456416,Home in Portland · ★4.98 · 2 bedrooms · 2 beds · 1 bath,99163732,Randal,,King,45.55505,-122.65727,Entire home/apt,134,30,59,9/16/2023,0.68,2,119,2,
7.62061E+17,Home in Happy Valley · ★4.88 · 6 bedrooms · 7 beds · 3 baths,132517433,The Tran Homes,,Lents,45.46184,-122.56766,Entire home/apt,134,1,60,12/17/2023,5.01,2,310,60,City registration pending
5221194,Rental unit in Portland · ★4.93 · 1 bedroom · 1 bed · 1 bath,2437538,Martha,,Northwest District,45.53708,-122.70459,Entire home/apt,135,31,15,7/8/2021,0.14,2,364,0,
1313694,Home in Portland · ★4.82 · 2 bedrooms · 3 beds · 1 bath,6153335,Sonia,,Boise,45.55014,-122.67192,Entire home/apt,136,31,120,5/14/2023,0.94,2,364,1,
33831038,Home in Portland · ★4.95 · 1 bedroom · 2 beds · 1 bath,13162607,Alfred,,Sunnyside,45.51373,-122.63016,Entire home/apt,137,3,219,12/2/2023,3.93,2,348,31,19-154884-000-00-HO
9543693,Rental unit in Portland · ★4.63 · 1 bedroom · 4 beds · 1 bath,49426376,Tiberius,,King,45.54908,-122.6616,Entire home/apt,138,1,347,8/26/2023,3.63,2,177,11,City registration pending
19865184,Rental unit in Portland · ★4.64 · 1 bedroom · 1 bed · 1 bath,134280900,Paulla,,Kerns,45.52605,-122.65667,Entire home/apt,139,1,98,10/28/2023,1.26,2,180,9,City registration pending
14184984,Home in Portland · ★4.92 · 1 bedroom · 2 beds · 1 bath,85958981,Kirsten,,Concordia,45.55841,-122.64186,Entire home/apt,139,3,163,11/24/2023,1.86,2,0,10,City registration pending
47707533,Bungalow in Portland · ★4.95 · 2 bedrooms · 2 beds · 1 bath,18137420,Sarah,,Richmond,45.50014,-122.6111,Entire home/apt,139,2,44,10/22/2023,1.36,2,79,18,21-079240-000-00-HO
7.74753E+17,Rental unit in Portland · 1 bedroom · 1 bed · 1 bath,25042100,Sam,,Pearl,45.52811,-122.68667,Entire home/apt,140,1,2,6/6/2023,0.17,2,358,2,City registration pending
9.10789E+17,Home in Portland · 3 bedrooms · 3 beds · 2 baths,45472950,Michelle,,Kenton,45.57871,-122.68786,Entire home/apt,140,30,1,11/30/2023,1,2,316,1,Exempt
42778000,Bungalow in Portland · ★4.89 · 2 bedrooms · 2 beds · 1 bath,275151873,Kip,,Foster-Powell,45.49235,-122.60052,Entire home/apt,140,2,28,7/27/2023,0.69,2,171,4,19-204544-000-00-HO
37019919,Bungalow in Portland · ★4.90 · 2 bedrooms · 2 beds · 1 bath,275151873,Kip,,Foster-Powell,45.49176,-122.60047,Entire home/apt,140,2,150,12/3/2023,3.05,2,171,26,19-204544-000-00-HO
49708327,Home in Portland · ★4.83 · 2 bedrooms · 3 beds · 2 baths,9185791,Hannah,,Woodlawn,45.56644,-122.64843,Entire home/apt,140,3,108,12/1/2023,3.44,2,77,40,City registration pending
19195669,Loft in Portland · ★4.75 · 1 bedroom · 1 bed · 1 bath,134280900,Paulla,,Kerns,45.52596,-122.65705,Entire home/apt,140,1,151,12/10/2023,1.91,2,180,25,City registration pending
25944358,Guest suite in Portland · ★4.92 · 2 bedrooms · 3 beds · 1 bath,195007597,Lisa And Frank,,Laurelhurst,45.53013,-122.62391,Entire home/apt,141,1,142,12/6/2023,2.12,2,114,3,18-149843-000-00-HO
36558877,Rental unit in Portland · ★4.45 · Studio · 1 bed · 1 bath,111797565,Vacasa Oregon,,Northwest District,45.52917,-122.70198,Entire home/apt,143,1,11,8/29/2021,0.21,2,365,0,17-208493-000-00-HO
40889962,Guest suite in Portland · ★4.99 · 1 bedroom · 2 beds · 1 bath,4139648,Marcia,,Woodstock,45.48106,-122.61451,Entire home/apt,143,2,69,6/12/2023,1.46,2,188,4,City registration pending
30039041,Home in Portland · ★4.95 · 1 bedroom · 2 beds · 2 baths,38307544,Natalie,,Richmond,45.51113,-122.62937,Entire home/apt,144,2,316,12/17/2023,5.12,2,212,53,18-239401-000-00-HO
1.00598E+18,Rental unit in Portland · ★4.80 · 2 bedrooms · 2 beds · 2 baths,260087823,Hive,,Portland Downtown,45.51041008,-122.6818127,Entire home/apt,144,1,5,12/3/2023,3,2,234,5,Exempt
49228662,Home in Portland · ★4.92 · 2 bedrooms · 3 beds · 2 baths,103713628,Eva,,Alameda,45.55422,-122.6355,Entire home/apt,145,2,90,11/22/2023,2.77,2,259,14,19-257647-000-00-HO
8.91703E+17,Home in Portland · 1 bedroom · 1 bed · 1 bath,12273725,Allison,,Roseway,45.54595,-122.59405,Entire home/apt,145,7,1,7/16/2023,0.19,2,211,1,City registration pending
48770826,Home in Portland · ★4.91 · 3 bedrooms · 4 beds · 1.5 baths,393441074,Don,,Boise,45.55345,-122.66747,Entire home/apt,146,2,146,12/11/2023,4.5,2,285,47,22-203090-000-00-LU
1.04478E+18,Rental unit in Portland · ★New · 2 bedrooms · 2 beds · 1 bath,107434423,Blueground,,Old Town/Chinatown,45.5286955,-122.6729121,Entire home/apt,147,31,0,,,2,337,0,
7678990,Rental unit in Portland · ★4.95 · 1 bedroom · 1 bed · 1 bath,33149703,Beau,,Northwest District,45.52721,-122.69902,Entire home/apt,147,3,338,11/20/2023,3.39,2,79,31,17-150196-000-00-HO
52198529,Home in Portland · ★4.98 · 1 bedroom · 2 beds · 1 bath,155798693,Courtney,,Rose City Park,45.54538,-122.59774,Entire home/apt,148,4,43,11/26/2023,1.58,2,33,4,19-256618-000-00-HO
8.06057E+17,Home in Portland · 1 bedroom · 1 bed · 2 baths,97003928,Andrea,,Concordia,45.56623607,-122.6403486,Entire home/apt,149,4,2,8/22/2023,0.45,2,47,2,City registration pending
1.03592E+18,Rental unit in Portland · ★New · 1 bedroom · 1 bed · 1 bath,47647490,Support,,Northwest District,45.53376095,-122.6976709,Entire home/apt,149,1,0,,,2,270,0,12-123456-123-12-HO
24406806,Home in Portland · ★4.92 · 3 bedrooms · 4 beds · 2 baths,56752027,Abbie & Jeff,,Concordia,45.55983,-122.63959,Entire home/apt,149,30,50,6/25/2023,0.74,2,237,4,18-139754-000-00-HO
45969487,Home in Portland · ★5.0 · 5 bedrooms · 6 beds · 2 baths,10295660,Brad And Meg,,Alameda,45.55295,-122.63556,Entire home/apt,150,90,4,1/3/2022,0.11,2,233,0,
6.2311E+17,Condo in Portland · 2 bedrooms · 2 beds · 2.5 baths,22576469,Joshua And Renee,,Pearl,45.53446,-122.68397,Entire home/apt,150,30,1,6/30/2023,0.17,2,0,1,
5.94773E+17,Home in Portland · ★4.62 · 4 bedrooms · 5 beds · 2 baths,115052133,Austin,,Hosford-Abernethy,45.50707,-122.65638,Entire home/apt,150,2,13,11/25/2023,0.72,2,349,10,Exempt
6992895,Home in Portland · ★4.94 · Studio · 2 beds · 1 bath,4203145,Rupert Kinnard,,Irvington,45.53641,-122.657,Entire home/apt,150,28,273,6/22/2020,2.65,2,174,0,07-181886-000-00-LU
9254568,Home in Portland · ★4.84 · 2 bedrooms · 4 beds · 1 bath,43717096,Ken,,Overlook,45.56616,-122.69773,Entire home/apt,150,3,253,6/18/2023,2.6,2,243,6,16-279712-000-00-HO
23565505,Rental unit in Portland · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,83388023,Geoffrey,,Irvington,45.53629,-122.64171,Entire home/apt,150,2,49,1/3/2021,0.7,2,0,0,City registration pending
798113,Rental unit in Portland · ★4.91 · 1 bedroom · 3 beds · 1 bath,4203145,Rupert Kinnard,,Irvington,45.53693,-122.65713,Entire home/apt,150,1,125,8/27/2023,0.99,2,108,1,07-181886-000-00-LU
20077442,Home in Portland · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,63800561,Anne-Marie,,Richmond,45.51017,-122.62927,Private room,150,2,164,12/12/2022,2.11,2,89,0,17-281154-000-00-HO
7072485,Rental unit in Portland · ★4.88 · 2 bedrooms · 2 beds · 1 bath,373733,Alex,,Irvington,45.53876,-122.64476,Entire home/apt,150,1,320,12/18/2023,3.12,2,162,56,17-174547-000-00-HO
1.04446E+18,Home in Portland · ★New · 2 bedrooms · 2 beds · 3 baths,537908933,Charles,,Buckman,45.522375,-122.649791,Entire home/apt,150,3,0,,,2,270,0,17-116101-000-00-HO
13979171,Rental unit in Portland · ★4.85 · 2 bedrooms · 2 beds · 1.5 baths,83388023,Geoffrey,,Irvington,45.53641,-122.64007,Entire home/apt,150,2,54,10/23/2020,0.78,2,0,0,City registration pending
11948935,Bungalow in Portland · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,63800561,Anne-Marie,,Richmond,45.51042,-122.62943,Private room,150,2,157,11/21/2022,2.02,2,89,0,17-281154-000-00-HO
9.3782E+17,Home in Portland · ★4.86 · 4 bedrooms · 5 beds · 2 baths,526352997,Matthew,,South Portland,45.50153614,-122.6771537,Entire home/apt,151,1,22,12/17/2023,4.4,2,320,22,Exempt
993073,Guesthouse in Portland · ★4.95 · 1 bedroom · 1 bed · 1 bath,5455260,Susan,,Hosford-Abernethy,45.50661,-122.64996,Entire home/apt,151,2,342,11/17/2023,2.67,2,0,26,14-207831-000-00-HO
48661212,Home in Portland · ★4.90 · 4 bedrooms · 6 beds · 3 baths,286367128,Kevin,,King,45.55623,-122.66342,Entire home/apt,152,2,187,12/14/2023,5.58,2,0,70,Exempt
16622422,Loft in Portland · ★4.99 · 1 bedroom · 1 bed · 1 bath,99163732,Randal,,King,45.55388,-122.65781,Entire home/apt,153,2,270,11/26/2023,3.23,2,0,35,City registration pending
48806741,Home in Portland · ★4.94 · 1 bedroom · 1 bed · 1 bath,21660411,Max,,King,45.55218,-122.66421,Entire home/apt,153,1,180,5/21/2023,5.6,2,0,29,City registration pending
5.56489E+17,Home in Portland · ★4.77 · 2 bedrooms · 4 beds · 1 bath,434680279,Jamie,,Brentwood-Darlington,45.4713,-122.59495,Entire home/apt,155,1,77,12/19/2023,3.54,2,101,33,City registration pending
18565742,Rental unit in Portland · ★4.94 · 1 bedroom · 1 bed · 1 bath,10385699,Katrina,,Hosford-Abernethy,45.50462,-122.65304,Entire home/apt,155,2,192,9/23/2023,2.43,2,354,4,16-213922-000-00-HO
9.22089E+17,Home in Portland · 2 bedrooms · 2 beds · 1 bath,320016841,Jarred And Emily,,Concordia,45.56097,-122.63215,Entire home/apt,156,30,1,10/12/2023,0.43,2,302,1,
50663158,Home in Portland · ★4.57 · Studio · 1 bed · 1 bath,608006,Karen,,King,45.55717,-122.65642,Entire home/apt,156,4,7,8/30/2023,0.37,2,228,4,21-025003-000-00-HO
31649731,Guesthouse in Portland · ★4.94 · 1 bedroom · 1 bed · 1 bath,35082631,Eddie And Ann,,Laurelhurst,45.53009,-122.62628,Entire home/apt,157,2,321,11/25/2023,5.47,2,69,56,19-105272-000-00-HO
34291889,Home in Portland · ★4.92 · 3 bedrooms · 3 beds · 2.5 baths,177429857,Christopher,,Kenton,45.58822,-122.70254,Entire home/apt,158,3,159,11/27/2023,2.88,2,237,42,City registration pending
7.07187E+17,Rental unit in Portland · ★4.94 · Studio · 1 bed · 1 bath,183340435,Kiaro Atlas,,Pearl,45.52691,-122.68485,Entire home/apt,158,2,52,12/6/2023,4.47,2,148,52,Exempt
7.49493E+17,Rental unit in Portland · ★4.98 · Studio · 1 bed · 1 bath,183340435,Kiaro Atlas,,Pearl,45.52721,-122.68534,Entire home/apt,158,2,62,11/27/2023,4.58,2,0,57,Exempt
7.78265E+17,Home in Portland · 3 bedrooms · 4 beds · 2 baths,3851254,Chelsie & Todd,,Northwest District,45.52842,-122.69654,Entire home/apt,160,30,1,8/12/2023,0.23,2,262,1,Exempt
8.4439E+17,Home in Portland · ★4.92 · 4 bedrooms · 4 beds · 2.5 baths,209964089,Jessica,,Powellhurst-Gilbert,45.494062,-122.5346283,Entire home/apt,161,2,25,12/18/2023,2.91,2,67,25,Exempt
